meals_served,temp_c,is_holiday,waste_kg,checkout_price,base_price,emailer_for_promotion,homepage_featured,price_ratio,month,day_Friday,day_Monday,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday,food_item_encoded
197.0,0.6,0,4.95,29966.0,22195.0,1,0,1.35012390177968,2,0,1,0,0,0,0,0,6
234.0,1.1,0,4.92,31468.0,23124.0,1,1,1.3608372253935306,1,0,0,0,0,0,1,0,18
171.5,20.8,0,2.82,50054.0,40789.0,0,0,1.227144573291819,4,0,0,0,0,1,0,0,5
167.0,14.3,0,3.41,38855.0,29672.0,1,0,1.3094836883256942,9,0,0,0,0,0,1,0,17
223.0,6.8,0,3.95,26350.0,19578.0,0,0,1.3458984574522423,10,1,0,0,0,0,0,0,8
189.0,2.5,0,2.54,40243.0,56072.0,0,0,0.7177022399771722,1,0,0,0,1,0,0,0,0
171.5,15.5,0,2.76,48543.0,37637.0,0,0,1.2897680474001647,9,0,1,0,0,0,0,0,15
188.0,12.4,0,3.99,48440.0,35011.0,0,0,1.3835651652337837,3,0,0,1,0,0,0,0,4
171.5,16.6,0,1.05,49744.0,37917.0,1,0,1.3119181369834112,8,0,1,0,0,0,0,0,7
125.0,-3.1,0,1.95,39924.0,30425.0,1,1,1.3122103533278553,2,0,0,1,0,0,0,0,12
217.0,16.8,0,2.82,66693.0,44057.0,1,0,1.513788955217105,5,0,0,0,0,0,0,1,14
175.0,37.9,0,2.82,68728.0,51030.0,0,0,1.3468155986674506,6,0,0,0,0,0,0,1,16
248.0,16.6,0,4.83,28568.0,22191.0,0,0,1.2873687530981028,12,1,0,0,0,0,0,0,19
231.0,16.6,0,2.52,26048.0,19936.0,1,0,1.3065810593900482,9,0,0,1,0,0,0,0,6
227.0,-1.7,0,2.25,31891.0,23924.0,1,0,1.3330128741013207,2,0,0,0,0,0,1,0,6
127.0,7.1,0,2.63,52199.0,49284.0,1,1,1.0591469848226605,11,0,1,0,0,0,0,0,14
71.0,40.3,0,1.15,40243.0,32065.0,0,0,1.255044440979261,7,1,0,0,0,0,0,0,11
197.0,-4.4,0,3.7,39094.0,32031.0,0,0,1.2205051356498393,2,0,0,1,0,0,0,0,4
238.0,32.2,0,2.82,40243.0,19368.0,0,1,2.0778087567121024,8,1,0,0,0,0,0,0,8
89.0,12.0,0,1.14,51238.0,30676.0,0,1,1.6702959968705178,4,1,0,0,0,0,0,0,14
134.0,14.9,0,2.65,34048.0,30676.0,0,1,1.109923066892685,9,0,0,0,0,1,0,0,12
209.0,-6.1,0,2.82,48042.0,30676.0,0,0,1.5661103142521842,12,0,0,0,1,0,0,0,4
109.0,-15.0,0,1.75,34406.0,28868.0,0,0,1.1918387141471525,1,0,0,0,0,0,0,1,2
245.0,16.9,0,5.08,44425.0,34238.0,1,1,1.2975349027396461,3,0,0,0,0,1,0,0,15
124.0,28.9,0,2.82,37835.0,29286.0,0,0,1.291914225227071,9,0,1,0,0,0,0,0,2
310.0,17.5,0,6.97,40243.0,30676.0,1,0,1.311872473594993,4,0,0,0,1,0,0,0,14
249.0,33.8,0,6.98,43786.0,30676.0,0,0,1.4273699308905985,8,0,0,0,0,0,0,1,3
119.0,14.0,0,2.47,38128.0,30676.0,0,1,1.242926065979919,9,0,0,0,0,0,0,1,18
171.5,16.6,0,4.88,40247.0,37295.0,0,0,1.0791527014345086,8,0,0,0,0,0,0,1,4
178.0,35.7,0,4.21,40243.0,30283.0,1,0,1.3288974011821815,8,1,0,0,0,0,0,0,3
83.0,16.6,0,1.73,69654.0,55004.0,1,0,1.266344265871573,7,0,1,0,0,0,0,0,0
91.0,36.9,0,2.09,40333.0,32998.0,0,0,1.2222861991635856,8,0,0,0,0,0,0,1,2
171.5,10.5,0,8.96,23838.0,18985.0,1,0,1.2556228601527522,4,0,0,1,0,0,0,0,8
86.0,19.3,0,1.99,35886.0,29721.0,1,0,1.207429090542041,4,0,0,0,0,0,0,1,10
171.5,-3.1,0,5.52,30015.0,22992.0,1,0,1.3054540709812108,1,0,0,0,1,0,0,0,19
148.0,34.8,0,4.8,43604.0,38178.0,0,1,1.1421237361831422,8,0,0,0,1,0,0,0,15
179.0,26.2,0,3.48,39484.0,28741.0,0,0,1.3737865766674786,11,0,0,1,0,0,0,0,2
107.0,28.2,0,2.43,38869.0,30997.0,1,0,1.2539600606510308,7,0,1,0,0,0,0,0,3
250.0,-9.6,0,3.22,52254.0,48540.0,1,1,1.0765142150803462,12,1,0,0,0,0,0,0,14
88.0,41.1,0,1.78,39304.0,27077.0,0,0,1.4515640580566533,8,0,0,0,0,0,0,1,18
159.0,-3.0,0,2.59,31583.0,24171.0,0,1,1.3066484630342146,12,1,0,0,0,0,0,0,6
177.0,21.9,0,3.63,40243.0,29380.0,0,0,1.3697413206262763,7,0,0,0,0,0,1,0,2
171.5,31.9,0,4.22,40337.0,31203.0,0,0,1.2927282633080153,8,0,0,1,0,0,0,0,3
171.5,-3.4,0,3.9,40346.0,31737.0,0,0,1.2712606736616567,2,0,0,0,0,1,0,0,15
171.5,19.1,0,2.82,59391.0,53575.0,0,1,1.1085580961269248,4,0,0,0,0,1,0,0,16
88.0,15.4,0,2.19,36759.0,28278.0,1,0,1.2999151283683428,9,0,0,0,0,1,0,0,2
166.0,17.3,0,2.52,64405.0,61121.0,0,1,1.053729487410219,4,0,0,0,0,0,1,0,0
156.0,34.9,0,3.53,34573.0,28749.0,0,0,1.2025809593377161,7,0,0,0,0,1,0,0,10
139.0,39.4,0,2.52,39883.0,28129.0,1,0,1.4178605709410217,8,0,0,0,0,0,1,0,10
86.0,15.3,0,2.82,29940.0,29639.0,0,0,1.0101555383110092,11,1,0,0,0,0,0,0,12
133.0,15.8,0,2.99,33111.0,27067.0,0,1,1.2232977426386376,9,0,1,0,0,0,0,0,18
171.5,16.6,0,2.86,40243.0,30676.0,0,0,1.311872473594993,2,0,0,0,1,0,0,0,1
140.0,-0.3,0,2.24,82257.0,61525.0,0,0,1.3369687119057294,1,0,0,1,0,0,0,0,0
321.0,16.2,1,11.89,13109.0,10553.0,0,1,1.2422060077703023,3,0,1,0,0,0,0,0,13
147.0,3.7,0,2.82,29960.0,23204.0,0,0,1.291156697121186,1,0,0,0,0,0,0,1,18
176.0,35.3,0,5.34,38426.0,25440.0,1,0,1.5104559748427673,7,0,0,0,0,0,0,1,18
79.0,28.1,0,0.92,40243.0,46457.0,0,0,0.866241901112857,9,0,0,0,0,0,0,1,16
221.0,16.6,0,2.82,35202.0,31306.0,1,0,1.1244489874145531,10,0,0,0,0,0,0,1,17
142.0,38.5,0,1.35,38757.0,31469.0,0,0,1.2315929962820553,6,1,0,0,0,0,0,0,4
172.0,20.5,0,1.77,39478.0,28310.0,1,0,1.3944895796538326,3,0,0,0,0,0,1,0,2
179.0,11.3,0,3.74,40243.0,34541.0,1,0,1.1650791812628472,10,0,0,0,1,0,0,0,15
332.0,19.0,0,4.29,57389.0,41250.0,0,0,1.391248484848485,11,0,0,0,1,0,0,0,7
132.0,4.9,0,1.37,41515.0,30676.0,0,0,1.3533381144868952,12,0,1,0,0,0,0,0,10
170.0,11.9,0,2.15,44506.0,40931.0,0,0,1.0873421123353937,5,0,0,0,0,0,1,0,5
171.5,19.9,0,2.25,40758.0,27973.0,1,0,1.4570478675866014,11,0,1,0,0,0,0,0,2
171.5,29.7,0,1.53,41130.0,30644.0,0,0,1.3421877039550973,6,0,0,0,0,0,1,0,11
250.0,16.5,0,2.82,40243.0,32751.0,0,0,1.2287563738511802,5,0,0,0,1,0,0,0,4
218.0,18.5,0,2.82,49587.0,36790.0,1,0,1.3478390867083447,4,0,1,0,0,0,0,0,5
95.0,16.6,0,2.1,40243.0,46325.0,1,1,0.8687101996762008,7,0,0,0,0,0,1,0,16
198.0,-6.2,1,1.62,75327.0,60423.0,1,0,1.2466610396703242,1,0,0,0,0,0,1,0,0
141.0,32.9,0,1.61,40243.0,18192.0,0,0,2.212126209322779,6,0,0,0,0,0,1,0,8
125.0,20.1,0,2.82,43922.0,38335.0,1,0,1.1457414895004565,9,0,0,0,0,0,0,1,5
192.0,3.6,0,3.48,55582.0,38340.0,0,0,1.4497130933750653,2,0,0,1,0,0,0,0,5
73.0,16.6,0,0.93,44330.0,29930.0,0,0,1.4811226194453726,12,0,1,0,0,0,0,0,2
221.0,20.4,0,3.84,17063.0,30676.0,1,1,0.5562328856434998,5,0,0,0,0,0,1,0,13
209.0,40.2,0,4.84,40067.0,27462.0,0,1,1.458997887990678,6,0,1,0,0,0,0,0,2
171.5,-8.1,0,1.24,80616.0,52553.0,0,0,1.5339942534203566,1,0,0,1,0,0,0,0,0
239.0,34.4,0,2.24,82850.0,60572.0,0,0,1.3677937000594333,8,0,0,0,0,0,1,0,0
171.5,18.1,0,1.7,34002.0,30416.0,1,0,1.117898474487112,4,0,0,0,1,0,0,0,12
125.0,16.6,0,1.22,61633.0,52809.0,0,1,1.167092730405802,2,0,0,0,0,0,1,0,16
139.0,39.0,0,5.32,29893.0,27007.0,1,1,1.1068611841374458,7,0,0,0,0,0,1,0,12
190.0,4.6,0,3.39,40243.0,32104.0,1,0,1.2535198106154997,12,0,0,0,1,0,0,0,4
299.0,15.0,1,8.34,40243.0,26877.0,0,0,1.4973025263236224,10,0,0,0,0,0,1,0,10
171.5,10.1,1,2.82,56804.0,48835.0,1,0,1.1631821439541312,10,0,0,0,0,0,1,0,14
171.5,-1.1,0,2.98,40243.0,20797.0,0,0,1.9350387075058904,1,1,0,0,0,0,0,0,6
134.0,12.9,0,2.65,38172.0,31577.0,0,1,1.2088545460303386,3,0,0,0,0,0,1,0,2
171.5,-3.6,0,1.46,51909.0,46492.0,0,0,1.1165146691903984,1,1,0,0,0,0,0,0,14
102.0,-8.9,0,0.81,41319.0,32134.0,0,1,1.2858343187900665,2,0,1,0,0,0,0,0,4
171.5,3.4,0,4.35,41884.0,31393.0,0,0,1.3341827796005479,2,0,0,0,0,0,1,0,9
174.0,6.8,0,1.89,58543.0,40652.0,1,0,1.4401013480271574,10,0,0,1,0,0,0,0,14
176.0,3.3,0,3.17,40243.0,31557.0,1,0,1.2752479640016479,9,0,0,1,0,0,0,0,2
90.0,38.8,0,1.53,23436.0,18225.0,1,0,1.285925925925926,8,0,0,0,0,0,1,0,8
189.0,-5.1,0,3.26,62180.0,30676.0,0,0,2.02699178510888,1,0,0,0,0,1,0,0,7
189.0,34.8,0,3.07,47431.0,35149.0,0,0,1.349426726222652,8,0,0,0,0,0,0,1,4
170.0,34.1,0,5.06,33336.0,28082.0,0,1,1.1870949362581014,6,1,0,0,0,0,0,0,10
171.5,19.3,0,2.82,37043.0,31147.0,1,1,1.1892959193501782,4,0,0,0,0,1,0,0,11
135.0,17.0,0,2.82,75120.0,60087.0,1,1,1.250187228518648,11,0,0,0,1,0,0,0,0
171.5,16.6,0,3.69,43952.0,33165.0,0,0,1.3252525252525253,12,0,1,0,0,0,0,0,4
171.5,9.0,0,3.98,40552.0,34341.0,1,0,1.1808625258437437,10,0,0,0,0,0,0,1,3
166.0,33.5,0,3.3,40243.0,32405.0,0,0,1.241876253664558,7,0,0,0,1,0,0,0,2
229.0,19.8,0,2.07,14558.0,10987.0,0,0,1.3250204787476108,4,1,0,0,0,0,0,0,13
146.0,16.6,0,1.98,47581.0,35245.0,0,1,1.35000709320471,1,0,0,0,0,0,0,1,4
198.0,21.2,0,3.32,40243.0,21622.0,0,0,1.8612061788918695,3,0,0,1,0,0,0,0,6
171.5,-3.7,1,12.36,43191.0,38333.0,0,0,1.126731536795972,2,0,0,0,1,0,0,0,5
171.0,17.9,0,3.93,45807.0,33228.0,1,0,1.3785662694113399,5,0,0,0,0,0,0,1,15
185.0,7.9,0,4.15,40555.0,33370.0,0,0,1.2153131555289183,9,0,0,0,0,1,0,0,15
132.0,31.5,0,2.88,40243.0,44356.0,1,0,0.9072729732167012,3,0,1,0,0,0,0,0,7
183.0,34.8,0,2.82,28101.0,21861.0,0,1,1.2854398243447234,6,0,0,0,0,1,0,0,19
171.5,33.7,0,2.82,40842.0,30339.0,0,0,1.3461880747552655,6,0,0,1,0,0,0,0,1
163.0,5.8,0,3.52,22013.0,16376.0,1,0,1.3442232535417684,5,0,1,0,0,0,0,0,8
114.0,11.6,0,2.06,33303.0,22744.0,0,0,1.4642543088287021,10,0,1,0,0,0,0,0,19
202.0,23.2,0,3.67,43101.0,34490.0,1,0,1.2496665700202958,8,0,0,0,0,1,0,0,3
171.5,13.6,0,7.56,34200.0,32241.0,0,0,1.060761142644459,3,0,0,0,1,0,0,0,17
216.0,6.9,0,4.82,34263.0,31901.0,0,0,1.0740415660951068,2,0,0,1,0,0,0,0,9
252.0,13.0,0,3.37,44259.0,35484.0,0,1,1.2472945552925263,10,0,0,0,0,0,0,1,5
217.0,39.4,0,2.61,54203.0,38485.0,0,0,1.4084188644926594,6,0,0,1,0,0,0,0,5
144.0,16.6,0,2.82,32087.0,22434.0,1,0,1.4302843897655344,4,0,0,0,0,1,0,0,19
171.5,27.1,0,3.78,31499.0,20326.0,0,1,1.5496900521499557,6,0,0,1,0,0,0,0,6
161.0,8.8,0,2.82,40243.0,9384.0,0,0,4.288469735720375,4,0,0,0,0,1,0,0,13
171.5,-10.5,0,2.82,46946.0,41265.0,0,0,1.1376711498848904,1,0,0,0,0,0,1,0,5
189.0,38.0,0,4.8,34530.0,30648.0,0,0,1.1266640563821457,8,0,0,0,1,0,0,0,10
263.0,-0.1,0,4.23,35339.0,22879.0,0,0,1.5446042222125094,12,0,0,1,0,0,0,0,18
171.5,15.6,0,2.82,30407.0,27032.0,0,1,1.1248520272269902,11,0,0,1,0,0,0,0,18
180.0,-6.4,0,4.02,41524.0,32583.0,0,1,1.2744068993033177,12,1,0,0,0,0,0,0,4
201.0,20.0,0,3.96,84577.0,57282.0,1,0,1.4765022171013582,4,0,0,1,0,0,0,0,0
238.0,24.8,0,4.55,66106.0,53547.0,0,0,1.2345416176443125,8,0,1,0,0,0,0,0,16
90.0,-4.7,0,2.82,34698.0,27405.0,0,0,1.266119321291735,2,0,0,0,0,0,1,0,18
120.0,20.7,0,1.1,40243.0,21106.0,0,1,1.9067089927034966,3,0,1,0,0,0,0,0,6
149.0,17.8,0,1.29,33750.0,27417.0,0,1,1.2309880730933362,9,0,0,0,0,0,1,0,1
174.0,35.6,0,2.04,46964.0,32987.0,0,0,1.4237123715403037,8,0,0,0,0,0,1,0,11
244.0,-0.9,0,2.89,31483.0,21292.0,0,0,1.478630471538606,1,0,0,1,0,0,0,0,6
171.5,16.0,0,2.82,37156.0,34153.0,0,0,1.0879278540684567,3,0,0,0,0,1,0,0,3
227.0,22.2,0,6.16,17100.0,9448.0,1,0,1.8099068585944116,6,0,0,0,0,0,0,1,13
241.0,4.5,0,3.12,40243.0,28105.0,0,0,1.4318804483188046,12,0,0,0,0,0,1,0,12
171.5,15.1,0,2.71,40243.0,40229.0,0,0,1.0003480076561684,3,0,0,0,0,0,0,1,5
171.5,18.9,0,1.72,40243.0,33439.0,0,0,1.2034749842997696,4,0,0,0,0,0,1,0,15
348.0,1.1,1,5.44,38620.0,27759.0,1,1,1.3912604920926546,1,0,0,0,0,0,1,0,2
124.0,2.4,0,2.82,42510.0,29587.0,0,1,1.4367796667455301,12,0,0,0,1,0,0,0,1
191.0,17.2,0,1.63,48291.0,30153.0,0,0,1.601532185852154,9,0,0,0,0,0,1,0,3
204.0,16.6,0,4.56,36596.0,25954.0,1,0,1.410033135547507,11,0,1,0,0,0,0,0,12
224.0,19.9,0,3.73,30961.0,27652.0,0,1,1.1196658469550123,3,0,0,0,0,1,0,0,12
254.0,30.5,0,2.82,40243.0,36278.0,0,0,1.1092948894646892,6,0,0,0,1,0,0,0,15
260.0,27.5,0,2.6,27176.0,19087.0,1,0,1.4237963011473778,5,0,1,0,0,0,0,0,8
171.5,11.0,0,4.2,23554.0,18167.0,1,0,1.296526669235427,3,1,0,0,0,0,0,0,8
159.0,28.1,0,1.8,23952.0,16513.0,0,0,1.4504935505359413,7,0,0,1,0,0,0,0,8
88.0,13.1,0,1.3,44519.0,32978.0,1,0,1.3499605797804597,3,0,0,0,0,1,0,0,2
154.0,18.8,0,4.4,24806.0,30676.0,0,0,0.8086451949406702,8,0,0,1,0,0,0,0,8
133.0,19.4,0,2.73,30606.0,21458.0,0,0,1.4263211855718148,3,0,0,0,1,0,0,0,6
171.5,10.9,0,2.82,50116.0,35502.0,0,0,1.4116387809137514,11,0,1,0,0,0,0,0,15
182.0,45.0,0,4.75,31100.0,27696.0,1,0,1.1229058347775853,7,0,0,1,0,0,0,0,12
113.0,-2.5,0,2.55,35079.0,30676.0,1,1,1.1435324031816403,12,1,0,0,0,0,0,0,10
167.0,6.4,0,4.08,47668.0,36921.0,0,0,1.2910809566371442,4,0,0,0,1,0,0,0,4
171.5,8.3,0,1.62,25796.0,18085.0,0,0,1.4263754492673486,9,0,0,0,1,0,0,0,8
168.0,41.2,0,1.71,57387.0,46014.0,0,0,1.2471639066371105,6,0,0,0,0,0,0,1,14
237.0,16.6,0,3.95,71393.0,52877.0,1,0,1.3501711519186035,5,0,0,0,0,0,1,0,16
163.0,37.5,0,4.25,35383.0,30015.0,0,0,1.1788439113776445,6,0,0,0,1,0,0,0,12
171.5,40.6,0,1.84,53767.0,30676.0,1,0,1.7527382970400314,8,0,0,0,0,1,0,0,5
326.0,16.6,0,8.1,62368.0,39871.0,0,1,1.5642446891224198,11,0,0,0,1,0,0,0,7
70.0,1.5,0,1.14,34954.0,26077.0,1,0,1.3404149250297197,1,0,1,0,0,0,0,0,10
201.0,17.9,0,1.95,56292.0,46926.0,0,0,1.1995908451604653,5,0,0,0,0,0,0,1,14
218.0,25.4,0,4.99,13210.0,10474.0,0,0,1.2612182547259883,6,1,0,0,0,0,0,0,13
142.0,40.5,0,2.41,38067.0,29747.0,0,0,1.27969206978855,8,0,0,0,0,0,1,0,3
237.0,16.6,0,4.39,54822.0,41016.0,0,0,1.3366003510825044,1,0,1,0,0,0,0,0,7
149.0,35.8,0,3.18,47721.0,37025.0,0,1,1.2888858879135718,6,1,0,0,0,0,0,0,5
171.5,14.3,0,3.22,27206.0,17192.0,0,0,1.5824802233597022,9,0,0,0,1,0,0,0,8
115.0,-4.4,0,2.38,45021.0,35092.0,0,0,1.2829419810783085,1,1,0,0,0,0,0,0,5
171.5,36.2,0,3.32,57439.0,30676.0,0,0,1.8724409962185422,6,0,0,0,0,0,0,1,16
174.0,28.5,0,2.14,51793.0,44045.0,0,0,1.1759110001135202,8,0,0,0,0,0,1,0,14
230.0,16.6,0,4.82,54317.0,43195.0,0,1,1.257483505035305,4,0,0,0,0,1,0,0,7
253.0,16.6,0,3.43,44266.0,31986.0,0,1,1.3839179641092978,10,1,0,0,0,0,0,0,2
171.5,16.0,0,1.57,42973.0,30676.0,1,0,1.4008671273960098,11,1,0,0,0,0,0,0,3
114.0,30.2,0,2.07,14836.0,9706.0,0,0,1.5285390480115393,6,0,1,0,0,0,0,0,13
172.0,18.0,0,1.46,34795.0,23024.0,1,0,1.511249131341209,4,0,0,0,0,0,0,1,18
155.0,10.7,0,3.12,40243.0,33854.0,1,1,1.188722159862941,9,0,0,0,0,0,0,1,11
133.0,16.6,1,5.03,40243.0,59587.0,0,0,0.6753654320573279,6,1,0,0,0,0,0,0,0
124.0,12.4,0,1.83,38258.0,31372.0,1,0,1.2194950911640954,10,0,1,0,0,0,0,0,3
171.5,15.6,0,2.82,53817.0,40583.0,0,1,1.3260971342680432,3,0,0,0,0,0,1,0,7
171.5,-3.4,0,2.04,37804.0,28280.0,0,0,1.3367751060820368,1,0,1,0,0,0,0,0,2
186.0,16.5,0,2.52,29800.0,21363.0,0,0,1.3949351682816085,11,0,0,0,0,0,0,1,6
211.0,25.0,0,3.98,45800.0,28449.0,0,0,1.6098984147070197,3,0,0,0,0,0,0,1,9
123.0,20.8,0,1.47,37639.0,30222.0,0,1,1.245417245715042,11,0,0,0,0,0,0,1,2
99.0,16.6,0,1.62,52185.0,46099.0,0,0,1.132020217358294,3,0,0,0,1,0,0,0,14
269.0,14.9,0,2.82,33302.0,30676.0,0,0,1.085604381275264,11,0,0,0,1,0,0,0,6
123.0,10.1,0,3.03,16310.0,10203.0,0,0,1.5985494462413017,3,0,0,0,0,0,1,0,13
177.0,16.6,0,3.14,28464.0,30676.0,1,0,0.9278915112791759,2,0,1,0,0,0,0,0,8
198.0,9.4,0,3.97,29565.0,21360.0,0,0,1.384129213483146,10,1,0,0,0,0,0,0,6
141.0,45.0,0,2.82,27247.0,20374.0,1,0,1.3373417100225777,8,0,1,0,0,0,0,0,19
92.0,32.5,0,2.82,40243.0,22933.0,0,0,1.7548074826668991,8,1,0,0,0,0,0,0,19
189.0,35.2,0,3.78,62543.0,30676.0,0,0,2.0388251401747293,6,0,0,0,0,1,0,0,7
171.5,16.6,0,1.14,40243.0,32831.0,0,0,1.2257622369102372,7,0,0,0,0,0,0,1,17
171.5,16.2,0,2.14,34062.0,30676.0,0,0,1.11037944973269,10,0,0,0,1,0,0,0,19
124.0,16.6,0,2.82,43716.0,31174.0,0,0,1.4023224481940078,9,0,0,0,0,0,0,1,2
171.5,17.5,0,5.09,29138.0,22136.0,0,0,1.3163173111673292,5,0,0,0,0,1,0,0,6
225.0,30.2,0,4.44,66209.0,44786.0,0,1,1.4783414459875854,6,0,0,0,1,0,0,0,14
190.0,17.0,0,3.75,29347.0,22638.0,0,0,1.2963601024825515,3,0,0,1,0,0,0,0,6
171.5,19.2,0,2.36,45725.0,30949.0,1,1,1.4774306116514266,5,0,0,0,0,0,1,0,3
370.0,16.6,1,5.42,38422.0,29424.0,0,1,1.3058047852093528,1,0,1,0,0,0,0,0,3
99.0,-6.9,0,1.68,31367.0,20786.0,0,0,1.5090445492158184,12,0,1,0,0,0,0,0,6
171.5,30.4,0,6.74,36896.0,30676.0,1,0,1.2027643760594602,6,0,0,0,0,1,0,0,10
230.0,-8.9,0,3.03,54208.0,48819.0,0,0,1.1103873491878162,12,1,0,0,0,0,0,0,14
464.0,25.9,1,6.06,31187.0,23323.0,1,0,1.3371778930669296,5,0,0,1,0,0,0,0,19
344.0,14.9,1,7.02,68404.0,30676.0,0,0,2.2298865562654844,5,0,0,0,0,1,0,0,0
237.0,13.2,0,2.9,26098.0,23060.0,0,1,1.131743278404163,5,0,0,0,0,0,0,1,6
174.0,45.0,0,4.06,36448.0,26668.0,1,0,1.3667316634168292,7,0,0,0,0,1,0,0,18
329.0,16.6,0,4.92,38327.0,32234.0,0,0,1.189024011912887,11,0,0,0,1,0,0,0,9
192.0,40.6,0,1.98,72442.0,46214.0,0,0,1.5675336478123512,7,1,0,0,0,0,0,0,16
235.0,0.7,0,2.55,40243.0,30452.0,0,0,1.321522395901747,1,1,0,0,0,0,0,0,12
68.0,39.8,0,1.32,41662.0,32753.0,0,0,1.2720056178060024,6,0,1,0,0,0,0,0,11
155.0,25.8,0,1.79,51428.0,30676.0,0,0,1.6764897639848741,8,0,0,0,1,0,0,0,5
171.5,0.3,0,4.43,15724.0,9789.0,0,0,1.6062927776075187,2,0,0,1,0,0,0,0,13
235.0,16.6,0,1.95,31199.0,21834.0,1,0,1.4289182009709627,1,0,1,0,0,0,0,0,6
171.5,32.6,1,8.19,52304.0,40570.0,0,0,1.289228493961055,7,0,0,0,0,1,0,0,5
179.0,20.2,0,3.42,40243.0,26462.0,0,1,1.5207845212002116,5,0,1,0,0,0,0,0,18
171.5,35.4,1,18.46,13986.0,30676.0,1,0,0.4559264571652106,7,0,0,0,1,0,0,0,13
236.0,-3.7,0,3.57,36959.0,27813.0,1,0,1.328839032107288,1,0,0,0,0,0,1,0,1
230.0,16.6,0,2.82,52454.0,43985.0,0,1,1.1925429123564852,5,1,0,0,0,0,0,0,14
300.0,1.8,0,7.08,29778.0,21399.0,1,1,1.391560353287537,1,0,0,0,1,0,0,0,19
132.0,16.6,0,2.12,39667.0,25394.0,1,0,1.562061904386863,5,0,1,0,0,0,0,0,10
171.5,36.0,0,2.09,60217.0,48518.0,0,1,1.241127004410734,8,0,0,1,0,0,0,0,16
171.5,16.6,0,1.45,47361.0,32225.0,0,0,1.4696974398758729,10,0,0,0,0,0,0,1,4
66.0,16.6,0,1.37,84544.0,52482.0,0,1,1.6109142182081475,6,1,0,0,0,0,0,0,0
284.0,29.5,0,3.62,38803.0,29198.0,0,0,1.3289608877320365,5,0,0,0,1,0,0,0,2
171.5,0.4,0,3.02,47548.0,35363.0,1,0,1.3445691824788621,1,0,0,0,0,0,1,0,15
171.5,14.8,0,1.77,49127.0,35441.0,0,0,1.386162918653537,10,0,0,0,1,0,0,0,5
257.0,25.6,0,6.46,38422.0,29903.0,0,0,1.2848878038992744,5,0,0,1,0,0,0,0,1
97.0,-3.8,0,0.83,60529.0,51439.0,0,0,1.176714166294057,2,1,0,0,0,0,0,0,16
214.0,15.3,0,6.71,36777.0,27196.0,0,1,1.3522944550669216,3,0,0,1,0,0,0,0,1
125.0,16.6,0,1.02,74336.0,52756.0,0,0,1.4090529987110472,11,0,0,1,0,0,0,0,0
132.0,15.0,0,2.82,28580.0,19671.0,1,0,1.4529002084286513,4,0,0,1,0,0,0,0,8
111.0,19.2,0,1.63,63819.0,45718.0,0,0,1.3959272059145194,10,0,1,0,0,0,0,0,14
138.0,14.0,0,2.55,40243.0,27899.0,0,0,1.4424531345209506,11,0,1,0,0,0,0,0,10
209.0,11.0,0,5.1,40058.0,30259.0,0,1,1.3238375359397203,1,0,0,0,0,0,0,1,17
129.0,10.5,0,3.62,40243.0,9784.0,1,0,4.113143908421914,10,0,1,0,0,0,0,0,13
97.0,18.7,0,1.53,54567.0,41552.0,1,0,1.3132219869079707,4,0,0,1,0,0,0,0,7
89.0,8.7,0,0.89,41904.0,30676.0,0,0,1.366019037684183,11,1,0,0,0,0,0,0,1
136.0,16.6,0,3.24,42642.0,34600.0,1,1,1.23242774566474,4,0,0,0,0,1,0,0,5
110.0,16.6,0,1.23,40243.0,28216.0,1,0,1.4262475191380777,10,0,0,1,0,0,0,0,10
240.0,16.6,0,3.53,57999.0,41575.0,1,0,1.3950450992182801,12,0,0,1,0,0,0,0,7
147.0,12.0,0,1.69,40243.0,48753.0,1,1,0.8254466391811786,5,0,0,0,0,0,1,0,16
81.0,8.8,0,1.95,30602.0,30676.0,1,0,0.9975876907028296,1,0,1,0,0,0,0,0,19
114.0,11.9,0,2.82,62159.0,45320.0,0,0,1.371557811120918,10,0,0,0,1,0,0,0,14
134.0,16.6,0,1.89,40243.0,36274.0,0,0,1.1094172134311078,5,0,0,0,1,0,0,0,4
171.5,28.8,0,2.82,50939.0,39873.0,1,0,1.2775311614375642,8,0,1,0,0,0,0,0,7
196.0,33.3,0,2.15,32261.0,23746.0,0,0,1.3585867093405206,8,1,0,0,0,0,0,0,19
259.0,-2.2,0,3.0,67599.0,53107.0,0,0,1.2728830474325419,1,0,0,0,1,0,0,0,16
171.5,16.6,0,2.72,28356.0,18960.0,0,0,1.4955696202531645,8,1,0,0,0,0,0,0,8
130.0,34.4,0,3.24,41233.0,30676.0,0,1,1.344145260138219,7,0,0,0,0,1,0,0,17
171.5,36.9,0,5.87,53911.0,38544.0,1,1,1.398687214611872,8,0,0,0,0,0,0,1,7
173.0,16.6,0,4.88,31385.0,28263.0,0,0,1.11046244206206,10,0,0,0,1,0,0,0,12
97.0,40.5,0,2.33,14244.0,10488.0,0,0,1.3581235697940504,8,0,0,0,0,0,1,0,13
256.0,17.7,0,2.82,45724.0,27611.0,0,0,1.6560066640107203,4,0,0,0,1,0,0,0,2
198.0,16.6,0,2.82,33852.0,30676.0,0,0,1.103533707132612,10,0,0,0,0,0,0,1,19
251.0,16.6,0,4.15,47588.0,38338.0,0,0,1.241274975220408,11,0,0,1,0,0,0,0,5
